time,pm2_5,pm10,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,temperature_2m,relative_humidity_2m,wind_speed_10m,wind_direction_10m,surface_pressure
8/10/2023 12:00,13.3,18.2,239,1.5,2.2,112,27.9,69,6.5,180,869.8
8/10/2023 13:00,12.5,16.9,249,1.9,2.7,113,25.1,80,1.6,117,869.1
8/10/2023 14:00,11.6,15.9,263,2.6,3,113,26.9,75,0.7,360,868.6
8/10/2023 15:00,9.3,13.1,275,3.4,2.8,112,24.4,88,0.8,333,868
8/10/2023 16:00,10.1,14.2,291,4.4,2.5,111,24.4,87,2.5,352,868.1
8/10/2023 17:00,15.6,21,344,7.4,3,94,23.7,84,1.5,315,868.6
8/10/2023 18:00,16.1,22.1,397,10.2,3.5,89,22.9,93,2.3,129,868.8
8/10/2023 19:00,17.2,23.6,470,14.1,4.3,81,22.2,97,2.5,135,869.1
8/10/2023 20:00,19.9,27.4,532,17,4.9,74,21.7,98,2.3,162,869.7
8/10/2023 21:00,20.5,28.3,570,18.1,5.3,69,21.3,99,1.8,180,870.1
8/10/2023 22:00,20.1,27.7,597,18.2,5.7,64,21.1,99,1.9,202,870.1
8/10/2023 23:00,19.8,27.5,613,18.1,5.9,60,20.8,100,1.1,180,869.9
8/11/2023 0:00,19.4,26.9,622,18.1,6,56,21,100,1.6,153,869.5
8/11/2023 1:00,19.3,26.8,620,17.9,6,53,21,100,2.4,153,869.1
8/11/2023 2:00,19.6,27.2,598,16.7,5.6,54,20.8,100,2.3,141,868.8
8/11/2023 3:00,20.3,28.5,543,13.8,4.5,61,20.9,100,3.2,153,868.6
8/11/2023 4:00,20.3,28.6,467,10,3.1,72,20.9,100,2.6,146,868.6
8/11/2023 5:00,7,10.2,289,4.6,1.7,96,21.1,100,1.8,101,869
8/11/2023 6:00,6.8,9.9,295,4.8,1.9,97,21.6,99,3.1,159,869.5
8/11/2023 7:00,6.7,9.7,302,4.9,2.2,100,22.9,93,2.2,90,870
8/11/2023 8:00,6.9,10,302,4.8,2.3,102,24.5,85,3.3,84,870.1
8/11/2023 9:00,7.3,10.7,285,4,1.8,105,26.5,74,2.1,121,870.5
8/11/2023 10:00,7,10.4,260,2.9,1.2,108,27.3,72,4.4,279,870.8
8/11/2023 11:00,6.6,9.8,245,2.2,0.7,111,26.1,78,7.5,287,870.2
8/11/2023 12:00,7.4,10.6,246,2,0.7,113,26.9,79,5.2,344,869.4
8/11/2023 13:00,8.5,12.2,256,2.1,1,114,27.5,74,0.5,315,868.2
8/11/2023 14:00,7.1,10.2,271,2.6,1.3,114,24.9,81,6.3,257,867.2
8/11/2023 15:00,8.1,11.5,285,3.1,1.5,112,23.9,89,5.4,278,866.5
8/11/2023 16:00,8.6,12.2,304,4,1.7,109,23.9,89,5.4,312,866.6
8/11/2023 17:00,12.8,17.8,294,4,1,109,22.5,93,6.1,315,867.4
8/11/2023 18:00,13.5,18.9,360,7.4,1.5,98,22.1,97,3.8,287,867.8
8/11/2023 19:00,15.4,21.5,451,12.1,2.2,83,22.1,96,1.5,256,868.5
8/11/2023 20:00,17.8,24.9,511,15.2,2.7,72,21.7,98,2.2,279,868.6
8/11/2023 21:00,15.6,21.8,514,15.3,2.9,68,21.6,99,0.8,207,868.9
8/11/2023 22:00,14.1,19.8,487,13.9,2.9,68,20.9,100,1.1,180,868.7
8/11/2023 23:00,14.6,20.5,455,12.2,2.9,69,20.9,100,1.8,169,868.3
8/12/2023 0:00,13.7,19.3,423,10.6,2.9,72,21.5,99,1.4,180,868
8/12/2023 1:00,12.4,17.3,388,8.8,3,76,21.3,98,1.8,180,867.3
8/12/2023 2:00,10,14.1,361,7.5,3,79,21.2,100,1.9,248,866.9
8/12/2023 3:00,8.9,12.6,350,7.1,3.1,78,21,99,1.9,292,866.7
8/12/2023 4:00,8.3,11.6,349,7.2,3.2,75,20.9,99,2.5,188,866.5
8/12/2023 5:00,1.5,2.1,309,4.8,1.2,87,21.5,98,1.6,297,867.3
8/12/2023 6:00,2.2,3.2,312,4.7,1.9,94,21.7,98,2.5,225,867.5
8/12/2023 7:00,2.9,4.1,315,4.5,2.9,104,23,91,2.1,239,868.1
8/12/2023 8:00,3.5,5,313,4.2,3.5,111,24.4,86,2.6,286,868.6
8/12/2023 9:00,5.8,9.2,300,3.8,3.4,113,26.1,80,5.2,304,869
8/12/2023 10:00,8.4,14,283,3.3,2.9,112,26.8,74,6.9,276,868.7
8/12/2023 11:00,12,18.9,274,3.2,2.7,109,23.9,85,5.4,250,868
8/12/2023 12:00,17.2,25.9,284,4,3.2,104,24.8,85,3.2,243,867.1
8/12/2023 13:00,19.1,27.2,303,5.2,4.1,97,26.1,78,6.4,297,866.2
8/12/2023 14:00,16.3,22.8,316,6,4.6,93,23.8,88,7.6,295,864.9
8/12/2023 15:00,14.2,19.8,314,5.9,4.5,96,23.8,90,5.2,282,864.1
8/12/2023 16:00,10,13.6,306,5.5,4.1,101,24,89,4.3,294,863.8
8/12/2023 17:00,3.3,4.4,293,5.6,4.1,97,22.8,91,6,303,864.1
8/12/2023 18:00,3.7,5,339,7.7,4.1,88,22.6,92,2.3,288,864.9
8/12/2023 19:00,5.4,7.5,401,10.4,4.2,76,22.4,95,1.1,252,865.5
8/12/2023 20:00,7,9.9,440,12.2,4.1,68,22.5,94,1.5,166,866.2
8/12/2023 21:00,9.7,15,435,12,3.8,67,22.1,96,3.1,21,866.3
8/12/2023 22:00,12.8,20.6,406,10.8,3.5,69,21.7,98,3.4,18,865.9
8/12/2023 23:00,10.4,16.8,375,9.5,3.3,72,21.6,99,1.1,90,865.8
8/13/2023 0:00,11.9,22,345,8.2,3.4,76,21.7,98,0.7,270,865.2
8/13/2023 1:00,13.8,26,313,6.8,3.6,80,21.7,98,1.1,162,864.6
8/13/2023 2:00,14.4,23.9,288,5.7,3.8,84,21.8,98,2.2,261,864.3
8/13/2023 3:00,14.3,21.9,275,5.1,4,86,21.6,99,2.2,261,864.3
8/13/2023 4:00,9.2,13.6,271,4.9,4.2,88,21.6,99,1.1,162,864.6
8/13/2023 5:00,1.7,2.3,272,5.7,5.5,75,21.7,97,4.6,129,864.7
8/13/2023 6:00,3.4,4.9,266,6,5.1,72,21.9,96,4.8,103,865.5
8/13/2023 7:00,6.4,9.1,257,6.4,4.7,69,22,95,2.9,120,866
8/13/2023 8:00,5.4,7.9,249,6.6,4.3,67,22.4,94,1.6,207,866.8
8/13/2023 9:00,4.4,6.3,241,6.4,4.2,68,22.8,93,3.9,248,867.6
8/13/2023 10:00,5.7,7.9,232,6,4.3,70,23,92,5.1,262,867.9
8/13/2023 11:00,7.8,10.7,227,5.6,4.3,73,22.3,93,4.8,257,867.5
8/13/2023 12:00,5.2,7.1,226,5.3,4.3,77,23.1,93,3.9,292,867.6
8/13/2023 13:00,4.7,6.5,229,5.1,4.2,82,23.1,91,4.7,279,866.9
8/13/2023 14:00,5.4,7.5,234,5.1,4.1,85,22.5,93,3.6,270,866.5
8/13/2023 15:00,5.1,7.1,236,5.3,4,86,22.3,94,2.6,214,866.7
8/13/2023 16:00,5,7.1,242,5.8,3.8,85,22.3,91,3.8,229,866.5
8/13/2023 17:00,11.7,16,300,8.7,4.4,76,21.5,91,2.1,301,868
8/13/2023 18:00,12.5,16.9,317,9.6,4.7,73,21.1,96,3,284,868.2
8/13/2023 19:00,14.6,19.7,339,10.8,5,69,20.9,97,0.8,207,868.9
8/13/2023 20:00,14.7,20.1,354,11.6,5.3,66,20.8,98,1.6,153,869.3
8/13/2023 21:00,16.5,22.2,357,11.7,5.5,64,20.7,98,1.1,180,869.5
8/13/2023 22:00,16.7,22.6,353,11.3,5.5,62,20.6,98,1.9,202,869.5
8/13/2023 23:00,16.1,22.2,340,10.5,5.4,62,20.6,98,2.2,189,869.5
8/14/2023 0:00,14.7,20.4,312,9.1,4.9,64,20.7,96,1.3,214,869.2
8/14/2023 1:00,13,18.6,275,7.4,4.3,68,20.7,96,1.3,214,868.9
8/14/2023 2:00,9.9,15.1,246,6.1,3.8,71,20.7,96,1.1,180,868.6
8/14/2023 3:00,8.9,13.6,229,5.5,3.6,72,20.5,96,1.1,180,868.4
8/14/2023 4:00,7.9,12.1,221,5.3,3.5,73,20.3,97,2,225,868.6
8/14/2023 5:00,8.8,13.2,257,7.4,3.3,64,20.2,99,1.9,292,869.1
8/14/2023 6:00,7.5,11.9,258,7,3.6,70,20.2,98,2.6,214,869.4
8/14/2023 7:00,8.6,14.4,260,6.4,4,78,21,95,2.6,236,870.1
8/14/2023 8:00,10.6,18.2,259,5.7,4.2,85,22.1,84,3.2,297,870.9
8/14/2023 9:00,11.1,19.7,254,5,4.1,91,22.8,79,2.8,310,871.4
8/14/2023 10:00,12,20.4,246,4.2,3.7,97,23.7,72,3.6,307,871.5
8/14/2023 11:00,12.2,20.4,240,3.6,3.4,102,24.5,69,4.6,309,871.1
8/14/2023 12:00,12.2,20.4,235,3.2,3.1,105,25.3,68,6.9,298,870.7
8/14/2023 13:00,12.7,20.9,231,3,2.9,106,25.2,73,8.4,313,869.7
8/14/2023 14:00,13.7,22.2,233,3.2,2.7,106,25.1,76,7.6,295,868.7
8/14/2023 15:00,15.3,24.4,237,3.5,2.6,105,25,77,9.4,288,867.9
8/14/2023 16:00,16.3,25.5,246,4.1,2.7,103,24.3,81,9,293,867.7
8/14/2023 17:00,21.2,35,259,4.6,2.6,98,22.5,87,6.1,298,868.8
8/14/2023 18:00,22.7,34.3,329,8.3,3.1,89,21.2,95,2.8,310,868.5
8/14/2023 19:00,24.3,34.1,430,13.5,3.7,77,20.6,99,1.6,207,868.8
8/14/2023 20:00,26.8,37.4,527,18.4,4.4,66,20.8,98,2.9,210,869.1
8/14/2023 21:00,29.7,41.6,623,22.9,5.1,57,20.7,98,2.9,210,869.2
8/14/2023 22:00,30.2,42,716,27,5.7,49,20.1,98,2.9,187,869.2
8/14/2023 23:00,29.3,41,770,29.3,6.2,44,19.6,98,2.5,172,868.8
8/15/2023 0:00,28.8,41,762,28.7,6.3,42,19.1,100,3,166,868.3
8/15/2023 1:00,27.9,39.8,717,26.2,6.2,42,18.6,100,2.6,164,867.6
8/15/2023 2:00,26.8,38.8,667,23.7,6.2,44,18.3,99,1.1,162,867.2
8/15/2023 3:00,25.6,37.6,628,21.9,6.5,46,18,100,1.9,158,867
8/15/2023 4:00,24.4,35.7,586,20.1,6.8,49,18,100,1.1,162,867.3
8/15/2023 5:00,29.3,44.2,540,19,6,51,18.4,100,1.1,162,867.8
8/15/2023 6:00,32.8,50.2,459,14.6,5.1,68,20.6,95,0.4,180,869.3
8/15/2023 7:00,23.4,39.8,347,8.6,3.9,91,22.9,85,1.9,338,870.4
8/15/2023 8:00,20.5,36.4,263,4,2.9,109,24.1,79,3.4,302,870.4
8/15/2023 9:00,19.9,34.7,233,2.2,2.4,118,25.3,73,3.9,304,871
8/15/2023 10:00,19.6,33.3,230,1.7,2.2,122,27,66,5.1,309,871.1
8/15/2023 11:00,20.7,34.9,231,1.6,2,123,28.1,60,7.9,300,870.7
8/15/2023 12:00,20.7,34.7,226,1.5,1.8,122,28.4,59,9.5,281,870.2
8/15/2023 13:00,21.9,36.6,224,1.7,1.8,118,27.1,66,9.3,283,869.2
8/15/2023 14:00,21.8,34.9,228,2.2,1.8,114,25.5,76,8.3,272,868.4
8/15/2023 15:00,21.1,32.4,233,2.7,2,110,24.8,81,7.3,261,867.4
8/15/2023 16:00,21.6,32.2,243,3.5,2.2,106,23.8,85,5.4,290,867.1
8/15/2023 17:00,24,38.4,256,3.9,1.9,99,23.2,88,6.6,299,868.1
8/15/2023 18:00,25.3,37.5,325,7.5,2.4,91,21.9,96,2.7,337,868.4
8/15/2023 19:00,26,36,422,12.5,3.2,79,21.4,98,0.7,180,869.1
8/15/2023 20:00,27.4,38,504,16.8,3.9,70,21.1,99,1.5,166,869.4
8/15/2023 21:00,29.5,41.7,565,19.8,4.5,64,20.9,99,4,180,869.4
8/15/2023 22:00,31.4,45.3,612,22.1,5.1,61,20.7,99,2.9,187,869.3
8/15/2023 23:00,31.4,46.4,625,22.6,5.4,59,20.5,99,2.9,180,869.2
8/16/2023 0:00,30.4,45.4,577,20,5.3,60,20.3,99,2.2,180,868.7
8/16/2023 1:00,28.8,42.8,495,15.7,5.1,63,19.9,100,2.5,180,867.9
8/16/2023 2:00,27.1,39,437,12.8,4.9,64,19.5,100,2.5,172,867.4
8/16/2023 3:00,26.4,38,438,13.3,5.1,61,19.1,100,1.8,169,867.3
8/16/2023 4:00,26.8,39.1,462,15.2,5.5,56,19.2,100,0.7,180,867.4
8/16/2023 5:00,26.4,39.1,481,15.7,5.3,56,19.9,100,0.8,153,868.6
8/16/2023 6:00,28.9,42.6,425,12.7,4.9,69,21.3,97,1.4,180,869.1
8/16/2023 7:00,29.8,47.5,346,8.4,4.4,87,23.2,88,2,225,870
8/16/2023 8:00,28.3,46.2,284,5,3.9,102,25,78,3.5,294,870.5
8/16/2023 9:00,26.8,43.2,254,3.2,3.4,109,25.5,77,6,303,870.7
8/16/2023 10:00,25.4,40.7,241,2.1,2.8,113,26.7,71,8,297,870.4
8/16/2023 11:00,24.4,38.9,232,1.5,2.4,115,27.5,68,9.5,295,869.8
8/16/2023 12:00,24.2,38.5,225,1.2,2.3,116,27.3,70,9.3,283,869.1
8/16/2023 13:00,24.7,39.5,223,1.3,2.3,116,26.9,71,8.7,275,868.3
8/16/2023 14:00,25.2,40.4,225,1.7,2.4,115,26.4,73,9.2,296,867.4
8/16/2023 15:00,25.8,40.9,220,1.7,2.5,114,24.2,84,6.1,298,866.8
8/16/2023 16:00,25.7,41,219,1.9,2.6,111,24.1,85,5.2,295,866.7
8/16/2023 17:00,32,51.3,250,3.9,3.6,98,22.8,94,5.2,295,867.2
8/16/2023 18:00,34.3,52.6,355,9.3,4.3,88,22.4,95,1.1,360,867.5
8/16/2023 19:00,36.2,54.4,501,16.8,5.2,75,22.2,96,1.1,180,868.4
8/16/2023 20:00,38.4,57.5,621,22.8,6,63,21.5,99,1.8,180,868.7
8/16/2023 21:00,39.8,59.3,691,26,6.6,56,21.3,99,1.8,191,869.1
8/16/2023 22:00,40.4,60.1,735,27.7,7,51,21.7,96,4.5,194,869.2
8/16/2023 23:00,39.2,58.6,751,28,7.2,47,21,97,4,153,869.2
8/17/2023 0:00,37,55.1,732,26.6,7.1,45,21.1,98,0.8,153,868.2
8/17/2023 1:00,35.7,53.4,686,23.9,6.8,45,20.8,98,2.5,188,867.7
8/17/2023 2:00,34.9,52.4,639,21.2,6.7,46,20.7,98,4.4,145,867.9
8/17/2023 3:00,34.8,51,603,19.1,7,46,20.8,98,4.8,138,868
8/17/2023 4:00,34.8,50.8,566,17,7.5,46,20.8,97,4.4,145,868.2
8/17/2023 5:00,38,55.9,356,7.7,4.3,70,20.8,99,3.1,159,868.9
8/17/2023 6:00,36.3,53.3,355,7,4.3,81,21.4,98,4.8,167,869.7
8/17/2023 7:00,36.3,56,352,6.1,4.2,97,22.5,94,2.2,189,870.3
8/17/2023 8:00,35.6,56.6,345,5,4,110,22.9,91,0.7,270,870.2
8/17/2023 9:00,31.5,50.8,328,3.7,3.5,119,23.8,86,4.7,148,870.4
8/17/2023 10:00,29.3,47.3,306,2.4,2.9,126,25.2,81,3.1,126,870.4
8/17/2023 11:00,27.1,43.9,289,1.5,2.4,129,27,72,2.6,106,870.5
8/17/2023 12:00,26.4,42.6,279,1.4,2,125,28,67,2.6,124,869.7
8/17/2023 13:00,26.2,42.3,273,1.9,1.6,117,29,65,1.5,315,868.9
8/17/2023 14:00,26.7,41.9,275,2.5,1.5,112,25.9,77,3.8,221,867.8
8/17/2023 15:00,27.7,42.6,280,2.8,1.6,114,26,76,1.1,108,867.7
8/17/2023 16:00,26.5,40.3,292,3.2,2,118,25.3,79,3.3,276,867.7
8/17/2023 17:00,23.3,35.5,305,4.5,2.8,119,24.2,85,2.8,220,868.7
8/17/2023 18:00,24.9,37,394,8.5,3.2,105,22.7,94,1.8,169,869.1
8/17/2023 19:00,27.1,38.4,516,14.1,3.8,86,21.9,97,3.8,197,869.9
8/17/2023 20:00,26,36.6,613,18.3,4.3,71,21.4,97,4,170,869.7
8/17/2023 21:00,24.9,34.8,659,19.9,4.8,64,21.2,98,4.8,153,870
8/17/2023 22:00,24.6,34.3,680,20.1,5.3,62,21.1,98,5.9,137,870
8/17/2023 23:00,23.6,33.1,685,19.8,5.7,61,20.8,99,5.4,143,869.2
8/18/2023 0:00,22.6,31.7,672,19.1,6,60,20.4,100,6,163,868.1
8/18/2023 1:00,21.5,30,645,17.8,6.2,61,20,100,3.3,167,867.5
8/18/2023 2:00,21.2,30,623,16.9,6.3,61,19.8,100,3.6,174,867.2
8/18/2023 3:00,19.7,27.6,624,17.1,6.5,57,19.5,100,4.6,162,866.9
8/18/2023 4:00,18.3,25.6,630,17.5,6.6,52,19.4,100,5.5,157,867
8/18/2023 5:00,18.6,26.4,699,19.2,6.8,45,19.9,99,7.1,156,867.9
8/18/2023 6:00,22.4,31.8,600,15.2,6.7,67,21.5,94,5.5,169,869.1
8/18/2023 7:00,25.9,38.2,464,9.7,6.5,98,23.5,90,1.9,158,871
8/18/2023 8:00,22.6,34.3,362,5.4,6.1,121,25.2,80,2.3,51,871.6
8/18/2023 9:00,20.5,31.2,327,3.5,5.2,129,26.6,74,0.7,360,871.7
8/18/2023 10:00,21.6,32.4,327,2.8,4.1,130,27.8,71,2.9,330,871.8
8/18/2023 11:00,22.1,32.9,331,2.4,3.2,130,27.6,71,3.6,315,871
8/18/2023 12:00,24.8,36.7,331,2.2,2.6,130,26.6,75,5.2,295,870.4
8/18/2023 13:00,23.8,34.9,337,2.3,2.2,128,25.8,79,3.9,326,869.6
8/18/2023 14:00,22.6,33.1,344,2.7,2,127,26.4,78,4.9,343,868.7
8/18/2023 15:00,23.5,34.2,349,3.2,2,128,26.2,77,5.1,352,868.1
8/18/2023 16:00,21.6,31.4,356,4.1,2.1,129,26,79,3.5,336,867.9
8/18/2023 17:00,24.9,35.9,344,5,2.4,113,25.5,76,5.7,305,869.4
8/18/2023 18:00,27.1,38.9,459,10.7,3.1,102,23,91,1.8,180,869.2
8/18/2023 19:00,30,43,614,18.4,4,86,22.5,95,2.6,164,869.8
8/18/2023 20:00,29.6,42.3,710,23,4.6,74,22,98,3.7,169,869.9
8/18/2023 21:00,23.9,33.8,692,21.7,4.7,69,21.3,98,6.8,155,871
8/18/2023 22:00,22.4,31.3,614,17.4,4.6,68,21,98,5.1,184,871.1
8/18/2023 23:00,20.7,29,542,13.7,4.5,68,20.8,98,5.6,165,870.8
8/19/2023 0:00,19.1,26.8,497,11.8,4.5,68,21,97,3.1,126,870.8
8/19/2023 1:00,17.7,24.9,458,10.4,4.4,69,20.6,98,3.5,156,870.1
8/19/2023 2:00,16.5,23.2,425,9.4,4.4,70,20.8,98,3.6,143,870
8/19/2023 3:00,15.3,21.5,402,9.1,4.4,70,20.8,98,4.2,160,869.7
8/19/2023 4:00,14.3,20.1,387,9.2,4.5,70,20.3,98,3.3,174,868.9
8/19/2023 5:00,18.3,26,495,12.1,6.4,66,19.7,99,1.3,214,869.3
8/19/2023 6:00,20.1,28.5,457,10.2,6.1,76,20.9,99,3.6,174,869.1
8/19/2023 7:00,19,27,403,7.4,5.5,91,23.1,87,2.9,150,870.6
8/19/2023 8:00,18.5,26.3,355,5.1,4.9,103,24.9,79,1.9,158,871.4
8/19/2023 9:00,16.7,23.8,321,3.5,4,111,26.7,71,0.7,180,871.9
8/19/2023 10:00,15.5,22.1,293,2.2,3.1,117,28.1,64,1.5,45,872
8/19/2023 11:00,15.1,21.5,272,1.5,2.3,119,28.5,64,1.5,256,872
8/19/2023 12:00,13.2,18.8,258,1.4,1.9,116,27.9,65,1.8,349,871.4
8/19/2023 13:00,13.8,19.7,250,1.8,1.8,108,26.6,69,5.8,292,870.8
8/19/2023 14:00,12.7,18.2,247,2.4,1.7,102,25.8,79,4.5,284,869.8
8/19/2023 15:00,12.4,17.7,239,2.6,1.6,99,25.4,77,3.6,307,869.2
8/19/2023 16:00,11.6,16.5,237,3,1.7,97,25.8,77,2.7,337,868.6
8/19/2023 17:00,14.1,20.4,260,4.2,2.1,94,24,82,2.5,352,869.7
8/19/2023 18:00,16.4,23.6,348,8.7,2.7,83,22.7,95,1.8,11,869.8
8/19/2023 19:00,17.7,25.4,469,14.8,3.5,68,22.3,96,3,166,870
8/19/2023 20:00,18.1,26,551,19,4.1,57,21.9,98,4.3,185,870.7
8/19/2023 21:00,18.2,26.1,561,19.3,4.2,53,21.4,100,1.3,214,870.9
8/19/2023 22:00,17.7,25.2,533,17.7,4.2,51,21.5,99,3.6,180,871.1
8/19/2023 23:00,16,22.5,499,15.9,4,51,21.5,98,3.3,193,871.2
8/20/2023 0:00,14.3,20.1,466,14.5,3.8,50,21.5,98,3.7,191,870.9
8/20/2023 1:00,13.9,19.6,427,13.1,3.6,50,21.5,98,3.7,191,870.8
8/20/2023 2:00,14,19.8,394,11.9,3.3,50,21.4,98,2.7,203,870.2
8/20/2023 3:00,14.2,20.1,375,11.3,2.9,49,21.5,94,1.5,225,870.2
8/20/2023 4:00,14.2,20.1,362,11,2.4,48,21.5,97,2.3,219,870.4
8/20/2023 5:00,16.2,23,378,11.2,4.6,53,21.5,98,2.4,297,870.9
8/20/2023 6:00,20.1,29,336,9.2,4,62,21.8,97,2.1,301,871.3
8/20/2023 7:00,19.6,28.1,277,6.4,3.3,74,22.8,91,1.6,243,871.9
8/20/2023 8:00,17.1,25,232,4.1,2.7,84,24.3,84,1.8,191,872.2
8/20/2023 9:00,15.5,22.9,212,2.8,2.5,90,25.7,78,2.3,219,872.8
8/20/2023 10:00,14.9,22.1,204,2,2.6,94,26.7,77,2.9,270,872.8
8/20/2023 11:00,14.6,21.7,202,1.6,2.7,97,27.3,73,3.6,264,872.1
8/20/2023 12:00,14.8,22,202,1.5,2.8,99,24.8,82,6,287,871.3
8/20/2023 13:00,15.1,22.3,207,1.7,2.9,99,24.1,86,5.1,266,870.5
8/20/2023 14:00,15,22,216,2.2,3.1,99,24.9,83,2.6,286,870
8/20/2023 15:00,15.7,23.1,214,2.2,3.2,101,23.7,86,5.7,288,869.6
8/20/2023 16:00,16,23.5,215,2.6,3.4,102,23.1,91,3.6,307,869.2
8/20/2023 17:00,20.3,30.2,260,5.1,4,93,22.5,94,3.6,307,869.7
8/20/2023 18:00,23.1,33.9,401,12.5,4.7,81,22.3,95,2.2,279,869.6
8/20/2023 19:00,27.6,40.3,596,22.7,5.7,65,22.1,93,2.2,279,869.9
8/20/2023 20:00,30.3,43.7,741,29.9,6.5,52,21.9,94,0,270,869.9
8/20/2023 21:00,30.3,43.4,796,31.6,7,46,21.4,98,1.6,153,869.9
8/20/2023 22:00,28.8,41.2,801,30.3,7.2,43,21.8,98,2.2,180,870.4
8/20/2023 23:00,26.8,38.5,778,28.1,7.3,42,21.9,97,0.8,153,870.3
8/21/2023 0:00,25.7,37.1,719,25.1,7.1,44,21.9,95,1.3,236,869.8
8/21/2023 1:00,25,36.2,632,21.2,6.7,48,21.7,97,2.2,261,869.4
8/21/2023 2:00,23.7,33.9,559,17.9,6.3,50,21.6,98,3,284,868.8
8/21/2023 3:00,22.9,32.5,523,16.2,6,47,21.5,97,3.3,283,868.5
8/21/2023 4:00,21.4,30.4,501,15.1,5.8,43,21.4,96,3.3,264,868.3
8/21/2023 5:00,23.2,32.8,496,15.8,5.8,50,21.2,100,3.9,248,868.6
8/21/2023 6:00,27.6,40.3,433,12.7,5.4,63,21.7,98,4,243,869.3
8/21/2023 7:00,26.5,39.3,345,8.3,4.8,81,22.1,98,3.4,252,870.2
8/21/2023 8:00,23.8,36.4,276,4.9,4.2,95,22.7,95,2.2,279,870.6
8/21/2023 9:00,21,32.1,245,3.2,3.8,103,23.4,93,1.4,270,871
8/21/2023 10:00,19.7,30.2,233,2.4,3.4,107,24.8,84,2.4,207,871
8/21/2023 11:00,19.4,29.3,227,2,3.1,109,24.4,82,5.6,140,870.6
8/21/2023 12:00,19.6,29.3,223,1.8,2.9,109,24.2,84,2.4,207,870.1
8/21/2023 13:00,17.7,26.5,225,2,2.7,108,24,83,1.3,146,869.2
8/21/2023 14:00,16.4,24.3,229,2.4,2.6,106,23.6,85,4,80,868.4
8/21/2023 15:00,16.1,23.8,232,2.7,2.6,106,23.4,87,3.4,72,868.2
8/21/2023 16:00,16,23.7,237,3.2,2.7,107,23,90,3.4,18,868.1
8/21/2023 17:00,20.8,30.5,278,4.7,4.2,105,22.9,92,2.1,301,868.6
8/21/2023 18:00,23.3,34,333,7.5,4.8,97,22.1,98,2.3,288,868.7
8/21/2023 19:00,24.9,36.3,407,11.2,5.5,87,21.4,100,0.7,180,868.9
8/21/2023 20:00,25.9,37.7,459,13.8,6.1,78,21.1,100,2.2,180,869.2
8/21/2023 21:00,25.7,36.4,469,14.1,6.4,72,21.2,99,3.8,163,869.4
8/21/2023 22:00,24.9,35,456,13.2,6.4,68,21.3,98,4,185,869.8
8/21/2023 23:00,22.6,31.8,432,11.9,6.3,65,21.3,99,3.7,151,870
8/22/2023 0:00,21,29.5,393,10.3,5.9,65,21.1,99,2.2,180,869.4
8/22/2023 1:00,19,26.7,342,8.2,5.3,66,21,99,1.8,191,868.8
8/22/2023 2:00,16.6,23.2,300,6.7,4.8,68,21,99,2,135,868.1
8/22/2023 3:00,14.8,20.8,275,6,4.6,69,20.9,99,3.3,167,867.4
8/22/2023 4:00,13.5,18.9,260,5.7,4.7,70,20.4,99,3.3,167,867.4
8/22/2023 5:00,11.6,16.3,324,8.2,4.6,53,21,98,1.1,288,867.9
8/22/2023 6:00,12.7,18,307,7.4,4.5,62,21.2,99,4,180,868.5
8/22/2023 7:00,13.1,18.6,283,6.3,4.4,74,21.8,97,1.5,225,869.4
8/22/2023 8:00,14.6,20.8,261,5.1,4.1,85,22.2,95,0.4,90,869.9
8/22/2023 9:00,15.8,22.5,244,3.9,3.6,93,23.6,89,2,135,870.6
8/22/2023 10:00,14.3,20.4,229,2.7,3.1,99,24,86,1.8,101,870.2
8/22/2023 11:00,13.4,19,219,1.9,2.6,104,24.7,84,2.6,56,869.9
8/22/2023 12:00,14,19.8,216,1.5,2.2,106,25.9,78,3.6,45,869.2
8/22/2023 13:00,15,21.2,218,1.5,1.9,107,26.7,74,3.1,36,868.2
8/22/2023 14:00,12.3,17.4,227,1.9,1.8,106,26.6,73,3.7,331,867.2
8/22/2023 15:00,13,18.3,240,2.6,1.9,104,24.4,84,7.4,284,866.7
8/22/2023 16:00,14.2,20,261,3.8,2.3,100,24,86,3.1,324,866.8
8/22/2023 17:00,24.1,34.1,265,4.6,3.8,102,22.7,89,4,333,867.9
8/22/2023 18:00,26,36.8,383,11,4.5,91,22.2,94,0.4,180,868.3
8/22/2023 19:00,29.4,41.6,545,19.7,5.4,76,22.2,96,1.6,207,869.2
8/22/2023 20:00,31.5,44.5,650,25.1,6.1,64,22.1,97,0,270,869.7
8/22/2023 21:00,31.3,43.9,649,24,6.2,59,21.9,93,2.9,187,869.9
8/22/2023 22:00,29.2,40.7,592,19.5,6,58,21.7,96,3.7,169,869.8
8/22/2023 23:00,26.5,37,533,15.4,5.9,58,21.6,97,3.3,167,869.6
8/23/2023 0:00,25.5,35.5,483,12.9,6,59,21.5,97,3.6,180,868.8
8/23/2023 1:00,24.6,34.3,430,10.7,6.3,61,21.5,97,2.7,157,868.4
8/23/2023 2:00,25.2,35.3,391,9.4,6.5,63,21.3,98,1.8,180,867.6
8/23/2023 3:00,25.3,35.5,379,9.5,6.7,62,21.2,98,1.5,166,867.4
8/23/2023 4:00,25.4,35.5,381,10.5,7,61,21.5,92,1.5,166,867.6
